movieId;title;title_es;genres;genres;genres;genres;genres;LINK IMDB;LINK TMDBLD;rating;;
902;Breakfast at Tiffany's (1961);Desayuno en Tiffany's  (1961);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt054698;https://www.themoviedb.org/movie/164;3.8;;
903;Vertigo (1958);VÇrtigo  (1958);Drama;Mystery;Romance;Thriller;;https://www.imdb.com/es-es/title/tt052357;https://www.themoviedb.org/movie/426;4;;
904;Rear Window (1954);Luneta trasera  (1954);Mystery;Thriller;;;;https://www.imdb.com/es-es/title/tt047396;https://www.themoviedb.org/movie/567;4.3;;
905;It Happened One Night (1934);Pas¢ una noche  (1934);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt025316;https://www.themoviedb.org/movie/3078;4.3;;
906;Gaslight (1944);Luz de gas  (1944);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt036855;https://www.themoviedb.org/movie/13528;4.1;;
907;Gay Divorcee. The (1934);;Comedy;Musical;Romance;;;https://www.imdb.com/es-es/title/tt025164;https://www.themoviedb.org/movie/28288;3.5;;
908;North by Northwest (1959);Norte por noroeste  (1959);Action;Adventure;Mystery;Romance;Thriller;https://www.imdb.com/es-es/title/tt053125;https://www.themoviedb.org/movie/213;4.2;;
909;Apartment. The (1960);;Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt053604;https://www.themoviedb.org/movie/284;4;;
910;Some Like It Hot (1959);A algunos les gusta  (1959);Comedy;Crime;;;;https://www.imdb.com/es-es/title/tt053291;https://www.themoviedb.org/movie/239;4;;
911;Charade (1963);Farsa  (1963);Comedy;Crime;Mystery;Romance;Thriller;https://www.imdb.com/es-es/title/tt056923;https://www.themoviedb.org/movie/4808;3.8;;
912;Casablanca (1942);Casablanca  (1942);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt034583;https://www.themoviedb.org/movie/289;4.2;;
913;Maltese Falcon. The (1941);;Film-Noir;Mystery;;;;https://www.imdb.com/es-es/title/tt033870;https://www.themoviedb.org/movie/963;4.2;;
914;My Fair Lady (1964);Mi feria dama  (1964);Comedy;Drama;Musical;Romance;;https://www.imdb.com/es-es/title/tt058385;https://www.themoviedb.org/movie/11113;4;;
915;Sabrina (1954);Sabrina  (1954);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt047437;https://www.themoviedb.org/movie/6620;3.8;;
916;Roman Holiday (1953);Vacaciones romanas  (1953);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt046250;https://www.themoviedb.org/movie/804;4.1;;
917;Little Princess. The (1939);;Children;Drama;;;;https://www.imdb.com/es-es/title/tt031580;https://www.themoviedb.org/movie/26531;3.5;;
918;Meet Me in St. Louis (1944);Conocerme en St. Louis  (1944);Musical;;;;;https://www.imdb.com/es-es/title/tt037059;https://www.themoviedb.org/movie/909;4.1;;
919;Wizard of Oz. The (1939);;Adventure;Children;Fantasy;Musical;;https://www.imdb.com/es-es/title/tt032138;https://www.themoviedb.org/movie/630;3.9;;
920;Gone with the Wind (1939);Gone con el viento  (1939);Drama;Romance;War;;;https://www.imdb.com/es-es/title/tt031381;https://www.themoviedb.org/movie/770;3.6;;
921;My Favorite Year (1982);Mi a§o favorito  (1982);Comedy;;;;;https://www.imdb.com/es-es/title/tt084370;https://www.themoviedb.org/movie/31044;3.4;;
922;Sunset Blvd. (a.k.a. Sunset Boulevard) (1950);Sunset Blvd.  (a.k.a. Sunset Boulevard) (1950);Drama;Film-Noir;Romance;;;https://www.imdb.com/es-es/title/tt043014;https://www.themoviedb.org/movie/599;4.3;;
923;Citizen Kane (1941);Ciudadano Kane  (1941);Drama;Mystery;;;;https://www.imdb.com/es-es/title/tt033467;https://www.themoviedb.org/movie/15;4;;
924;2001: A Space Odyssey (1968);2001: una odisea espacial  (1968);Adventure;Drama;Sci-Fi;;;https://www.imdb.com/es-es/title/tt062622;https://www.themoviedb.org/movie/62;3.9;;
926;All About Eve (1950);Todo sobre Eva  (1950);Drama;;;;;https://www.imdb.com/es-es/title/tt042192;https://www.themoviedb.org/movie/705;4.2;;
927;Women. The (1939);;Comedy;;;;;https://www.imdb.com/es-es/title/tt032143;https://www.themoviedb.org/movie/22490;4;;
928;Rebecca (1940);Rebecca  (1940);Drama;Mystery;Romance;Thriller;;https://www.imdb.com/es-es/title/tt032976;https://www.themoviedb.org/movie/223;4.2;;
929;Foreign Correspondent (1940);Corresponsal extranjero  (1940);Drama;Film-Noir;Mystery;Thriller;;https://www.imdb.com/es-es/title/tt032484;https://www.themoviedb.org/movie/25670;3.5;;
930;Notorious (1946);Notorio  (1946);Film-Noir;Romance;Thriller;;;https://www.imdb.com/es-es/title/tt038787;https://www.themoviedb.org/movie/303;4.3;;
931;Spellbound (1945);Hechizado  (1945);Mystery;Romance;Thriller;;;https://www.imdb.com/es-es/title/tt038109;https://www.themoviedb.org/movie/4174;3.8;;
932;Affair to Remember. An (1957);;Drama;Romance;;;;https://www.imdb.com/es-es/title/tt050105;https://www.themoviedb.org/movie/8356;3.9;;
933;To Catch a Thief (1955);Para atrapar a un ladr¢n  (1955);Crime;Mystery;Romance;Thriller;;https://www.imdb.com/es-es/title/tt048728;https://www.themoviedb.org/movie/381;4.2;;
934;Father of the Bride (1950);Padre de la novia  (1950);Comedy;;;;;https://www.imdb.com/es-es/title/tt042451;https://www.themoviedb.org/movie/20758;3.3;;
935;Band Wagon. The (1953);;Comedy;Musical;;;;https://www.imdb.com/es-es/title/tt045537;https://www.themoviedb.org/movie/29376;3.8;;
936;Ninotchka (1939);Ninotchka  (1939);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt031725;https://www.themoviedb.org/movie/1859;4;;
937;Love in the Afternoon (1957);Amor por la tarde  (1957);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt050658;https://www.themoviedb.org/movie/18299;3.5;;
938;Gigi (1958);Gigi  (1958);Musical;;;;;https://www.imdb.com/es-es/title/tt051658;https://www.themoviedb.org/movie/17281;3.3;;
940;Adventures of Robin Hood. The (1938);;Action;Adventure;Romance;;;https://www.imdb.com/es-es/title/tt029843;https://www.themoviedb.org/movie/10907;4;;
941;Mark of Zorro. The (1940);;Adventure;;;;;https://www.imdb.com/es-es/title/tt032762;https://www.themoviedb.org/movie/32093;3.8;;
942;Laura (1944);Laura  (1944);Crime;Film-Noir;Mystery;;;https://www.imdb.com/es-es/title/tt037008;https://www.themoviedb.org/movie/1939;4.3;;
943;Ghost and Mrs. Muir. The (1947);;Drama;Fantasy;Romance;;;https://www.imdb.com/es-es/title/tt039420;https://www.themoviedb.org/movie/22292;3.9;;
944;Lost Horizon (1937);Horizonte perdido  (1937);Drama;;;;;https://www.imdb.com/es-es/title/tt029162;https://www.themoviedb.org/movie/3598;4;;
945;Top Hat (1935);Sombrero de copa  (1935);Comedy;Musical;Romance;;;https://www.imdb.com/es-es/title/tt027125;https://www.themoviedb.org/movie/3080;4.1;;
946;To Be or Not to Be (1942);Ser o no ser  (1942);Comedy;Drama;War;;;https://www.imdb.com/es-es/title/tt035446;https://www.themoviedb.org/movie/198;2.5;;
947;My Man Godfrey (1936);Mi hombre Godfrey  (1936);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt028010;https://www.themoviedb.org/movie/13562;3.8;;
948;Giant (1956);Gigante  (1956);Drama;Romance;Western;;;https://www.imdb.com/es-es/title/tt049261;https://www.themoviedb.org/movie/1712;3.9;;
949;East of Eden (1955);Este del EdÇn  (1955);Drama;;;;;https://www.imdb.com/es-es/title/tt048028;https://www.themoviedb.org/movie/220;3.9;;
950;Thin Man. The (1934);;Comedy;Crime;;;;https://www.imdb.com/es-es/title/tt025878;https://www.themoviedb.org/movie/3529;3.9;;
951;His Girl Friday (1940);Su chica viernes  (1940);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt032599;https://www.themoviedb.org/movie/3085;4.4;;
952;Around the World in 80 Days (1956);Alrededor del mundo en 80 d°as  (1956);Adventure;Comedy;;;;https://www.imdb.com/es-es/title/tt048960;https://www.themoviedb.org/movie/2897;3.6;;
953;It's a Wonderful Life (1946);Es una vida maravillosa  (1946);Children;Drama;Fantasy;Romance;;https://www.imdb.com/es-es/title/tt038650;https://www.themoviedb.org/movie/1585;4;;
954;Mr. Smith Goes to Washington (1939);El Sr. Smith va a Washington  (1939);Drama;;;;;https://www.imdb.com/es-es/title/tt031679;https://www.themoviedb.org/movie/3083;4.1;;
955;Bringing Up Baby (1938);Brinando bebÇ  (1938);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt029947;https://www.themoviedb.org/movie/900;3.9;;
956;Penny Serenade (1941);Serenata de centavo  (1941);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt034012;https://www.themoviedb.org/movie/43795;4;;
959;Of Human Bondage (1934);De esclavitud humana  (1934);Drama;;;;;https://www.imdb.com/es-es/title/tt025586;https://www.themoviedb.org/movie/43905;3.5;;
961;Little Lord Fauntleroy (1936);Little Lord Fauntleroy  (1936);Drama;;;;;https://www.imdb.com/es-es/title/tt027893;https://www.themoviedb.org/movie/23114;4;;
963;Inspector General. The (1949);;Musical;;;;;https://www.imdb.com/es-es/title/tt041509;https://www.themoviedb.org/movie/40206;3;;
965;39 Steps. The (1935);;Drama;Mystery;Thriller;;;https://www.imdb.com/es-es/title/tt026029;https://www.themoviedb.org/movie/260;4;;
968;Night of the Living Dead (1968);Noche de los muertos vivos  (1968);Horror;Sci-Fi;Thriller;;;https://www.imdb.com/es-es/title/tt063350;https://www.themoviedb.org/movie/10331;3.8;;
969;African Queen. The (1951);;Adventure;Comedy;Romance;War;;https://www.imdb.com/es-es/title/tt043265;https://www.themoviedb.org/movie/488;4;;
970;Beat the Devil (1953);Vencer al diablo  (1953);Adventure;Comedy;Crime;Drama;Romance;https://www.imdb.com/es-es/title/tt046414;https://www.themoviedb.org/movie/22733;3.5;;
971;Cat on a Hot Tin Roof (1958);Gato en un techo de lata caliente  (1958);Drama;;;;;https://www.imdb.com/es-es/title/tt051459;https://www.themoviedb.org/movie/261;4.1;;
973;Meet John Doe (1941);Conoce a John Doe  (1941);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt033891;https://www.themoviedb.org/movie/32574;3.9;;
976;Farewell to Arms. A (1932);;Romance;War;;;;https://www.imdb.com/es-es/title/tt022879;https://www.themoviedb.org/movie/22649;3;;
979;Nothing Personal (1995);Nada personal  (1995);Drama;War;;;;https://www.imdb.com/es-es/title/tt0114007;https://www.themoviedb.org/movie/125587;3;;
981;Dangerous Ground (1997);Terreno peligroso  (1997);Drama;;;;;https://www.imdb.com/es-es/title/tt0118927;https://www.themoviedb.org/movie/52855;3;;
982;Picnic (1955);Picnic  (1955);Drama;;;;;https://www.imdb.com/es-es/title/tt048491;https://www.themoviedb.org/movie/39940;3;;
984;Pompatus of Love. The (1996);;Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0117357;https://www.themoviedb.org/movie/85328;3.5;;
986;Fly Away Home (1996);Volar a casa  (1996);Adventure;Children;;;;https://www.imdb.com/es-es/title/tt0116329;https://www.themoviedb.org/movie/11076;3.5;;
987;Bliss (1997);Dicha  (1997);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0118742;https://www.themoviedb.org/movie/63945;3;;
988;Grace of My Heart (1996);Gracia de mi coraz¢n  (1996);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0116442;https://www.themoviedb.org/movie/58985;3;;
990;Maximum Risk (1996);Riesgo m†ximo  (1996);Action;Adventure;Thriller;;;https://www.imdb.com/es-es/title/tt0117011;https://www.themoviedb.org/movie/10861;2.9;;
991;Michael Collins (1996);Michael Collins  (1996);Drama;;;;;https://www.imdb.com/es-es/title/tt0117039;https://www.themoviedb.org/movie/1770;3.3;;
993;Infinity (1996);Infinidad  (1996);Drama;;;;;https://www.imdb.com/es-es/title/tt0116635;https://www.themoviedb.org/movie/2033;3;;
994;Big Night (1996);Gran noche  (1996);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0115678;https://www.themoviedb.org/movie/18203;4.2;;
996;Last Man Standing (1996);Èltimo hombre de pie  (1996);Action;Crime;Drama;Thriller;;https://www.imdb.com/es-es/title/tt0116830;https://www.themoviedb.org/movie/9333;2.5;;
998;Set It Off (1996);Actuarlo  (1996);Action;Crime;;;;https://www.imdb.com/es-es/title/tt0117603;https://www.themoviedb.org/movie/9400;3;;
999;2 Days in the Valley (1996);2 d°as en el valle  (1996);Crime;Film-Noir;;;;https://www.imdb.com/es-es/title/tt0115438;https://www.themoviedb.org/movie/9401;3;;
1003;Extreme Measures (1996);Medidas extremas  (1996);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0116259;https://www.themoviedb.org/movie/11306;2.5;;
1004;Glimmer Man. The (1996);;Action;Thriller;;;;https://www.imdb.com/es-es/title/tt0116421;https://www.themoviedb.org/movie/9625;3;;
1005;D3: The Mighty Ducks (1996);D3: Los poderosos patos  (1996);Children;Comedy;;;;https://www.imdb.com/es-es/title/tt0116000;https://www.themoviedb.org/movie/10680;2.2;;
1006;Chamber. The (1996);;Drama;;;;;https://www.imdb.com/es-es/title/tt0115862;https://www.themoviedb.org/movie/6346;3.5;;
1007;Apple Dumpling Gang. The (1975);;Children;Comedy;Western;;;https://www.imdb.com/es-es/title/tt072653;https://www.themoviedb.org/movie/18660;2.6;;
1008;Davy Crockett. King of the Wild Frontier (1955);;Adventure;Western;;;;https://www.imdb.com/es-es/title/tt047977;https://www.themoviedb.org/movie/35115;3;;
1009;Escape to Witch Mountain (1975);Escapar a la monta§a de la bruja  (1975);Adventure;Children;Fantasy;;;https://www.imdb.com/es-es/title/tt072951;https://www.themoviedb.org/movie/14821;3.1;;
1010;Love Bug. The (1969);;Children;Comedy;;;;https://www.imdb.com/es-es/title/tt064603;https://www.themoviedb.org/movie/14136;3.1;;
1011;Herbie Rides Again (1974);Herbie viaja de nuevo  (1974);Children;Comedy;Fantasy;Romance;;https://www.imdb.com/es-es/title/tt071607;https://www.themoviedb.org/movie/10869;2.9;;
1012;Old Yeller (1957);Viejo grito  (1957);Children;Drama;;;;https://www.imdb.com/es-es/title/tt050798;https://www.themoviedb.org/movie/22660;3.4;;
1013;Parent Trap. The (1961);;Children;Comedy;Romance;;;https://www.imdb.com/es-es/title/tt055277;https://www.themoviedb.org/movie/19186;3.2;;
1014;Pollyanna (1960);Pollyanna  (1960);Children;Comedy;Drama;;;https://www.imdb.com/es-es/title/tt054195;https://www.themoviedb.org/movie/31102;2.9;;
1015;Homeward Bound: The Incredible Journey (1993);Homeward Bound: The Incredible Journey  (1993);Adventure;Children;Drama;;;https://www.imdb.com/es-es/title/tt0107131;https://www.themoviedb.org/movie/6878;3;;
1016;Shaggy Dog. The (1959);;Children;Comedy;;;;https://www.imdb.com/es-es/title/tt053271;https://www.themoviedb.org/movie/15944;2.9;;
1017;Swiss Family Robinson (1960);Familia suiza Robinson  (1960);Adventure;Children;;;;https://www.imdb.com/es-es/title/tt054357;https://www.themoviedb.org/movie/18444;3.5;;
1018;That Darn Cat! (1965);Ese maldito gato!  (1965);Children;Comedy;Mystery;;;https://www.imdb.com/es-es/title/tt059793;https://www.themoviedb.org/movie/20723;2.4;;
1019;20.000 Leagues Under the Sea (1954);;Adventure;Drama;Sci-Fi;;;https://www.imdb.com/es-es/title/tt046672;https://www.themoviedb.org/movie/173;3.5;;
1020;Cool Runnings (1993);Runnings geniales  (1993);Comedy;;;;;https://www.imdb.com/es-es/title/tt0106611;https://www.themoviedb.org/movie/864;3.1;;
1021;Angels in the Outfield (1994);µngeles en el jard°n  (1994);Children;Comedy;;;;https://www.imdb.com/es-es/title/tt0109127;https://www.themoviedb.org/movie/24795;2.3;;
1022;Cinderella (1950);Cenicienta  (1950);Animation;Children;Fantasy;Musical;Romance;https://www.imdb.com/es-es/title/tt042332;https://www.themoviedb.org/movie/11224;3.5;;
1023;Winnie the Pooh and the Blustery Day (1968);Winnie the Pooh y el d°a ventoso  (1968);Animation;Children;Musical;;;https://www.imdb.com/es-es/title/tt063819;https://www.themoviedb.org/movie/81310;3.6;;
1024;Three Caballeros. The (1945);;Animation;Children;Musical;;;https://www.imdb.com/es-es/title/tt038166;https://www.themoviedb.org/movie/15947;3.7;;
1025;Sword in the Stone. The (1963);;Animation;Children;Fantasy;Musical;;https://www.imdb.com/es-es/title/tt057546;https://www.themoviedb.org/movie/9078;3.6;;
1027;Robin Hood: Prince of Thieves (1991);Robin Hood: Prince of Thieves  (1991);Adventure;Drama;;;;https://www.imdb.com/es-es/title/tt0102798;https://www.themoviedb.org/movie/8367;3;;
1028;Mary Poppins (1964);Mary Poppins  (1964);Children;Comedy;Fantasy;Musical;;https://www.imdb.com/es-es/title/tt058331;https://www.themoviedb.org/movie/433;3.9;;
1029;Dumbo (1941);Dumbo  (1941);Animation;Children;Drama;Musical;;https://www.imdb.com/es-es/title/tt033563;https://www.themoviedb.org/movie/11360;3.4;;
1030;Pete's Dragon (1977);Drag¢n de Pete  (1977);Adventure;Animation;Children;Musical;;https://www.imdb.com/es-es/title/tt076538;https://www.themoviedb.org/movie/11114;2.8;;
1031;Bedknobs and Broomsticks (1971);Bednobs y escobas  (1971);Adventure;Children;Musical;;;https://www.imdb.com/es-es/title/tt066817;https://www.themoviedb.org/movie/12335;3.5;;
1032;Alice in Wonderland (1951);Alicia en el Pa°s de las Maravillas  (1951);Adventure;Animation;Children;Fantasy;Musical;https://www.imdb.com/es-es/title/tt043274;https://www.themoviedb.org/movie/12092;3.4;;
1033;Fox and the Hound. The (1981);;Animation;Children;Drama;;;https://www.imdb.com/es-es/title/tt082406;https://www.themoviedb.org/movie/10948;3.6;;
1034;Freeway (1996);autopista  (1996);Comedy;Crime;Drama;Thriller;;https://www.imdb.com/es-es/title/tt0116361;https://www.themoviedb.org/movie/11229;3.1;;
1035;Sound of Music. The (1965);;Musical;Romance;;;;https://www.imdb.com/es-es/title/tt059742;https://www.themoviedb.org/movie/15121;3.9;;
1036;Die Hard (1988);Morir  (1988);Action;Crime;Thriller;;;https://www.imdb.com/es-es/title/tt095016;https://www.themoviedb.org/movie/562;3.9;;
1037;Lawnmower Man. The (1992);;Action;Horror;Sci-Fi;Thriller;;https://www.imdb.com/es-es/title/tt0104692;https://www.themoviedb.org/movie/10163;2.8;;
1040;Secret Agent. The (1996);;Drama;;;;;https://www.imdb.com/es-es/title/tt0117582;https://www.themoviedb.org/movie/47199;3;;
1041;Secrets & Lies (1996);Secretos y mentiras  (1996);Drama;;;;;https://www.imdb.com/es-es/title/tt0117589;https://www.themoviedb.org/movie/11159;4.6;;
1042;That Thing You Do! (1996);Esa cosa que haces!  (1996);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0117887;https://www.themoviedb.org/movie/9591;3.3;;
1043;To Gillian on Her 37th Birthday (1996);A Gillian en su 37 cumplea§os  (1996);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0117924;https://www.themoviedb.org/movie/30500;2.4;;
1046;Beautiful Thing (1996);Cosa hermosa  (1996);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0115640;https://www.themoviedb.org/movie/10938;4.5;;
1047;Long Kiss Goodnight. The (1996);;Action;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt0116908;https://www.themoviedb.org/movie/11412;3.3;;
1049;Ghost and the Darkness. The (1996);;Action;Adventure;;;;https://www.imdb.com/es-es/title/tt0116409;https://www.themoviedb.org/movie/10586;3.5;;
1050;Looking for Richard (1996);Buscando a Richard  (1996);Documentary;Drama;;;;https://www.imdb.com/es-es/title/tt0116913;https://www.themoviedb.org/movie/42314;3.9;;
1051;Trees Lounge (1996);Sal¢n de †rboles  (1996);Drama;;;;;https://www.imdb.com/es-es/title/tt0117958;https://www.themoviedb.org/movie/27845;4;;
1053;Normal Life (1996);Vida normal  (1996);Crime;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0117202;https://www.themoviedb.org/movie/23223;3;;
1054;Get on the Bus (1996);Sube al autob£s  (1996);Drama;;;;;https://www.imdb.com/es-es/title/tt0116404;https://www.themoviedb.org/movie/49471;2;;
